time	V(vdc,COM)*I(RL)
4.076804075339105e-02	2.990075e-22
4.078304075339106e-02	1.024855e-22
4.079604075339108e-02	7.476832e-23
4.080804075339109e-02	2.838064e-23
4.081904075339110e-02	0.000000e+00
4.082904075339111e-02	0.000000e+00
4.083904075339112e-02	1.585487e-23
4.084904075339113e-02	0.000000e+00
4.085804075339114e-02	0.000000e+00
4.086704075339115e-02	1.247183e-23
4.087604075339116e-02	0.000000e+00
4.088504075339117e-02	1.296109e-23
4.089504075339118e-02	1.410557e-23
4.090504075339119e-02	0.000000e+00
4.091604075339120e-02	0.000000e+00
4.092804075339121e-02	0.000000e+00
4.094104075339122e-02	6.130930e-23
4.095504075339124e-02	0.000000e+00
4.097204075339125e-02	1.204963e-22
4.099304075339127e-02	1.919880e-22
4.102604075339131e-02	7.832113e-22
4.106904075339135e-02	5.517222e-21
4.110004075339138e-02	1.559338e-20
4.112604075339141e-02	3.583228e-20
4.115004075339143e-02	5.764259e-20
4.117304075339145e-02	8.087214e-20
4.119504075339148e-02	9.332784e-20
4.121704075339150e-02	9.090289e-20
4.123904075339152e-02	6.833120e-20
4.126104075339154e-02	4.026576e-20
4.128304075339156e-02	2.236570e-20
4.130504075339159e-02	1.266052e-20
4.132704075339161e-02	4.746908e-21
4.135004075339163e-02	8.841298e-22
4.137504075339166e-02	2.075609e-22
4.141004075339169e-02	2.447593e-23
4.143604075339172e-02	0.000000e+00
4.144704075339173e-02	0.000000e+00
4.145304075339173e-02	0.000000e+00
4.146004075339174e-02	0.000000e+00
4.146904075339175e-02	0.000000e+00
4.148004075339176e-02	0.000000e+00
4.149204075339177e-02	1.747074e-23
4.150504075339179e-02	3.023431e-23
4.151904075339180e-02	0.000000e+00
4.153304075339181e-02	1.351754e-22
4.154804075339183e-02	3.645821e-22
4.156304075339184e-02	4.592931e-22
4.157804075339186e-02	5.449595e-22
4.159304075339187e-02	6.118249e-22
4.160904075339189e-02	9.800135e-22
4.162504075339191e-02	6.587096e-22
4.164104075339192e-02	6.280267e-22
4.165704075339194e-02	5.668549e-22
4.167404075339196e-02	4.790014e-22
4.169104075339197e-02	1.901850e-22
4.170804075339199e-02	0.000000e+00
4.172604075339201e-02	0.000000e+00
4.174504075339203e-02	2.795354e-23
4.176704075339205e-02	1.190822e-23
4.180204075339208e-02	1.175682e-25
4.181004075339209e-02	0.000000e+00
4.181604075339210e-02	0.000000e+00
4.182404075339211e-02	0.000000e+00
4.183404075339212e-02	1.358081e-24
4.184504075339213e-02	2.871218e-24
4.185604075339214e-02	0.000000e+00
4.186804075339215e-02	0.000000e+00
4.188004075339216e-02	0.000000e+00
4.189204075339217e-02	2.600900e-23
4.190404075339219e-02	6.271623e-23
4.191604075339220e-02	7.183116e-23
4.192804075339221e-02	0.000000e+00
4.194004075339222e-02	0.000000e+00
4.195204075339223e-02	0.000000e+00
4.196404075339225e-02	7.857955e-23
4.196504075339225e-02	0.000000e+00
4.197704075339226e-02	7.101018e-23
4.198804075339227e-02	6.214719e-23
4.199904075339228e-02	2.586843e-23
4.201004075339229e-02	2.027885e-23
4.202004075339230e-02	1.520696e-23
4.203004075339231e-02	0.000000e+00
4.203904075339232e-02	0.000000e+00
4.204704075339233e-02	0.000000e+00
4.205404075339234e-02	0.000000e+00
4.206004075339234e-02	0.000000e+00
4.206504075339235e-02	0.000000e+00
4.206904075339235e-02	0.000000e+00
4.207204075339235e-02	0.000000e+00
4.207704075339236e-02	0.000000e+00
4.208404075339237e-02	4.101615e-25
4.209304075339237e-02	2.395447e-24
4.210604075339239e-02	0.000000e+00
4.212404075339241e-02	0.000000e+00
4.216804075339245e-02	1.038950e-21
4.220304075339248e-02	5.703337e-21
4.223104075339251e-02	3.042448e-20
4.225704075339254e-02	7.248947e-20
4.228204075339256e-02	1.827540e-19
4.230604075339259e-02	3.621305e-19
